,raw_predictions,correctly_predicted,ground_truths
450,<S2SV_ModStart> if ( channel -> ringbuffer_page!= NULL ) { <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug>,0,"<S2SV_ModStart> /* In a CoCo VM leak the memory if it didn't get re-encrypted */ if (! channel -> ringbuffer_gpadlhandle. decrypted ) __free_pages ( channel -> ringbuffer_page, get_order ( channel -> ringbuffer_pagecount << PAGE_SHIFT ) ) ; <S2SV_ModEnd>"
451,<S2SV_ModStart> if ( channel -> ringbuffer_page ) { <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug>,0,"<S2SV_ModStart> /* In a CoCo VM leak the memory if it didn't get re-encrypted */ if (! channel -> ringbuffer_gpadlhandle. decrypted ) __free_pages ( channel -> ringbuffer_page, get_order ( channel -> ringbuffer_pagecount << PAGE_SHIFT ) ) ; <S2SV_ModEnd>"
452,<S2SV_ModStart> if ( channel -> ringbuffer_page == NULL ) { return ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> /* In a CoCo VM leak the memory if it didn't get re-encrypted */ if (! channel -> ringbuffer_gpadlhandle. decrypted ) __free_pages ( channel -> ringbuffer_page, get_order ( channel -> ringbuffer_pagecount << PAGE_SHIFT ) ) ; <S2SV_ModEnd>"
453,<S2SV_ModStart> if ( channel -> ringbuffer_page!= NULL ) { <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug>,0,"<S2SV_ModStart> /* In a CoCo VM leak the memory if it didn't get re-encrypted */ if (! channel -> ringbuffer_gpadlhandle. decrypted ) __free_pages ( channel -> ringbuffer_page, get_order ( channel -> ringbuffer_pagecount << PAGE_SHIFT ) ) ; <S2SV_ModEnd>"
454,<S2SV_ModStart> if ( channel -> ringbuffer_page ) { <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug> <S2SV_StartBug>,0,"<S2SV_ModStart> /* In a CoCo VM leak the memory if it didn't get re-encrypted */ if (! channel -> ringbuffer_gpadlhandle. decrypted ) __free_pages ( channel -> ringbuffer_page, get_order ( channel -> ringbuffer_pagecount << PAGE_SHIFT ) ) ; <S2SV_ModEnd>"
455,<S2SV_ModStart> if ( type_len < 0 ) { return ; } <S2SV_ModEnd>,0,"int qca_tlv_check_data ( struct hci_dev * hdev, struct qca_fw_config * config, u8 * fw_data, size_t fw_size, enum qca_btsoc_type soc_type ) { const u8 * data ; u32 type_len ; u16 tag_id, tag_len ; int idx, length ; struct tlv_type_hdr * tlv ; struct tlv_type_patch * tlv_patch ; struct tlv_type_nvm * tlv_nvm ; uint8_t nvm_baud_rate = config -> user_baud_rate ; config -> dnld_mode = QCA_SKIP_EVT_NONE ; config -> dnld_type = QCA_SKIP_EVT_NONE ; switch ( config -> type ) { case ELF_TYPE_PATCH : if ( fw_size < 7 ) return - EINVAL ; config -> dnld_mode = QCA_SKIP_EVT_VSE_CC ; config -> dnld_type = QCA_SKIP_EVT_VSE_CC ; bt_dev_dbg"
456,<S2SV_ModStart> if ( type_len!= fw_data [ 4 ] ) { return ; } <S2SV_ModEnd>,0,"int qca_tlv_check_data ( struct hci_dev * hdev, struct qca_fw_config * config, u8 * fw_data, size_t fw_size, enum qca_btsoc_type soc_type ) { const u8 * data ; u32 type_len ; u16 tag_id, tag_len ; int idx, length ; struct tlv_type_hdr * tlv ; struct tlv_type_patch * tlv_patch ; struct tlv_type_nvm * tlv_nvm ; uint8_t nvm_baud_rate = config -> user_baud_rate ; config -> dnld_mode = QCA_SKIP_EVT_NONE ; config -> dnld_type = QCA_SKIP_EVT_NONE ; switch ( config -> type ) { case ELF_TYPE_PATCH : if ( fw_size < 7 ) return - EINVAL ; config -> dnld_mode = QCA_SKIP_EVT_VSE_CC ; config -> dnld_type = QCA_SKIP_EVT_VSE_CC ; bt_dev_dbg"
457,<S2SV_ModStart> le32_to_cpu ( tlv -> type_len ) ; <S2SV_ModEnd>,0,"int qca_tlv_check_data ( struct hci_dev * hdev, struct qca_fw_config * config, u8 * fw_data, size_t fw_size, enum qca_btsoc_type soc_type ) { const u8 * data ; u32 type_len ; u16 tag_id, tag_len ; int idx, length ; struct tlv_type_hdr * tlv ; struct tlv_type_patch * tlv_patch ; struct tlv_type_nvm * tlv_nvm ; uint8_t nvm_baud_rate = config -> user_baud_rate ; config -> dnld_mode = QCA_SKIP_EVT_NONE ; config -> dnld_type = QCA_SKIP_EVT_NONE ; switch ( config -> type ) { case ELF_TYPE_PATCH : if ( fw_size < 7 ) return - EINVAL ; config -> dnld_mode = QCA_SKIP_EVT_VSE_CC ; config -> dnld_type = QCA_SKIP_EVT_VSE_CC ; bt_dev_dbg"
458,<S2SV_ModStart> ( type_len < 0 ) || ( type_len > MAX_TLV_DATA ) ) { return ; } <S2SV_ModEnd>,0,"int qca_tlv_check_data ( struct hci_dev * hdev, struct qca_fw_config * config, u8 * fw_data, size_t fw_size, enum qca_btsoc_type soc_type ) { const u8 * data ; u32 type_len ; u16 tag_id, tag_len ; int idx, length ; struct tlv_type_hdr * tlv ; struct tlv_type_patch * tlv_patch ; struct tlv_type_nvm * tlv_nvm ; uint8_t nvm_baud_rate = config -> user_baud_rate ; config -> dnld_mode = QCA_SKIP_EVT_NONE ; config -> dnld_type = QCA_SKIP_EVT_NONE ; switch ( config -> type ) { case ELF_TYPE_PATCH : if ( fw_size < 7 ) return - EINVAL ; config -> dnld_mode = QCA_SKIP_EVT_VSE_CC ; config -> dnld_type = QCA_SKIP_EVT_VSE_CC ; bt_dev_dbg"
459,<S2SV_ModStart> if ( type_len < 0 ) { break ; } <S2SV_ModEnd>,0,"int qca_tlv_check_data ( struct hci_dev * hdev, struct qca_fw_config * config, u8 * fw_data, size_t fw_size, enum qca_btsoc_type soc_type ) { const u8 * data ; u32 type_len ; u16 tag_id, tag_len ; int idx, length ; struct tlv_type_hdr * tlv ; struct tlv_type_patch * tlv_patch ; struct tlv_type_nvm * tlv_nvm ; uint8_t nvm_baud_rate = config -> user_baud_rate ; config -> dnld_mode = QCA_SKIP_EVT_NONE ; config -> dnld_type = QCA_SKIP_EVT_NONE ; switch ( config -> type ) { case ELF_TYPE_PATCH : if ( fw_size < 7 ) return - EINVAL ; config -> dnld_mode = QCA_SKIP_EVT_VSE_CC ; config -> dnld_type = QCA_SKIP_EVT_VSE_CC ; bt_dev_dbg"
460,<S2SV_ModStart> if (! thermal_dbg ) return ; thermal_dbg = cdev -> debugfs ; <S2SV_ModEnd>,0,<S2SV_ModStart> ; mutex_lock ( & cdev -> lock ) ; thermal_dbg = cdev -> debugfs ; if (! thermal_dbg ) { mutex_unlock ( & cdev -> lock ) ; return ; } cdev -> debugfs = NULL ; mutex_unlock ( & cdev -> lock ) ; mutex_lock ( & thermal_dbg -> lock ) ; thermal_debugfs_cdev_clear ( & thermal_dbg -> cdev_dbg ) ; <S2SV_ModEnd>
461,<S2SV_ModStart> if (! thermal_dbg ) return ; thermal_dbg,0,<S2SV_ModStart> ; mutex_lock ( & cdev -> lock ) ; thermal_dbg = cdev -> debugfs ; if (! thermal_dbg ) { mutex_unlock ( & cdev -> lock ) ; return ; } cdev -> debugfs = NULL ; mutex_unlock ( & cdev -> lock ) ; mutex_lock ( & thermal_dbg -> lock ) ; thermal_debugfs_cdev_clear ( & thermal_dbg -> cdev_dbg ) ; <S2SV_ModEnd>
462,<S2SV_ModStart> if (! thermal_dbg ) return ; thermal_dbg = thermal_dbg_get ( ) ; <S2SV_ModEnd>,0,<S2SV_ModStart> ; mutex_lock ( & cdev -> lock ) ; thermal_dbg = cdev -> debugfs ; if (! thermal_dbg ) { mutex_unlock ( & cdev -> lock ) ; return ; } cdev -> debugfs = NULL ; mutex_unlock ( & cdev -> lock ) ; mutex_lock ( & thermal_dbg -> lock ) ; thermal_debugfs_cdev_clear ( & thermal_dbg -> cdev_dbg ) ; <S2SV_ModEnd>
463,<S2SV_ModStart> && cdev -> debugfs ) { thermal_dbg = cdev -> debugfs ; <S2SV_ModEnd>,0,<S2SV_ModStart> ; mutex_lock ( & cdev -> lock ) ; thermal_dbg = cdev -> debugfs ; if (! thermal_dbg ) { mutex_unlock ( & cdev -> lock ) ; return ; } cdev -> debugfs = NULL ; mutex_unlock ( & cdev -> lock ) ; mutex_lock ( & thermal_dbg -> lock ) ; thermal_debugfs_cdev_clear ( & thermal_dbg -> cdev_dbg ) ; <S2SV_ModEnd>
464,<S2SV_ModStart> if (! thermal_dbg ) return ; thermal_dbg = thermal_debugfs_get ( ) ; <S2SV_ModEnd>,0,<S2SV_ModStart> ; mutex_lock ( & cdev -> lock ) ; thermal_dbg = cdev -> debugfs ; if (! thermal_dbg ) { mutex_unlock ( & cdev -> lock ) ; return ; } cdev -> debugfs = NULL ; mutex_unlock ( & cdev -> lock ) ; mutex_lock ( & thermal_dbg -> lock ) ; thermal_debugfs_cdev_clear ( & thermal_dbg -> cdev_dbg ) ; <S2SV_ModEnd>
465,<S2SV_ModStart> if (! fw ) { return - ENOENT ; } <S2SV_ModEnd>,0,<S2SV_ModStart> goto out ; <S2SV_ModEnd>
466,"<S2SV_ModStart> memset ( fw -> data, 0, sizeof ( fw -> data ) ) ; <S2SV_ModEnd>",0,<S2SV_ModStart> goto out ; <S2SV_ModEnd>
467,"<S2SV_ModStart> kzalloc ( size, GFP_KERNEL ) ; <S2SV_ModEnd>",0,<S2SV_ModStart> goto out ; <S2SV_ModEnd>
468,<S2SV_ModStart> fw -> size == 0 ) { return - ENOENT ; } <S2SV_ModEnd>,0,<S2SV_ModStart> goto out ; <S2SV_ModEnd>
469,<S2SV_ModStart> if (! fw ) { return - ENODEV ; } <S2SV_ModEnd>,0,<S2SV_ModStart> goto out ; <S2SV_ModEnd>
470,<S2SV_ModStart> ( unsigned long ) bmval [ 0 ] & NFSD_WRITEONLY_ATTRS_WORD1 ) ; <S2SV_ModEnd>,0,"<S2SV_ModStart> ; args. acl = NULL ; /*
	 * Make a local copy of the attribute bitmap that can be modified.
	 */ attrmask [ 0 ] = bmval [ 0 ] ; attrmask [ 1 ] = bmval [ 1 ] ; attrmask [ 2 ] = bmval [ 2 ] ; args. rdattr_err = 0 ; if ( exp -> ex_fslocs. migrated ) { status = fattr_handle_absent_fs ( & attrmask [ 0 ], & attrmask [ 1 ], & attrmask [ 2 ], & args. rdattr_err ) ; if ( status ) goto out ; } args. size = 0 ; if ( attrmask [ 0 ] & ( FATTR4_WORD0_CHANGE | FATTR4_WORD0_SIZE ) ) { status = nfsd4_deleg_getattr_conflict ( rqstp, d_inode ( dentry ), & file_modified, & size ) ; if ( status ) goto out ; } err = vfs_getattr ( & path, & args. stat, STATX_BASIC_STATS | STATX_BTIME | STATX_CHANGE_COOKIE, AT_"
471,<S2SV_ModStart> ( unsigned long ) bmval [ 1 ] & NFSD_WRITEONLY_ATTRS_WORD1 ) ; <S2SV_ModEnd>,0,"<S2SV_ModStart> ; args. acl = NULL ; /*
	 * Make a local copy of the attribute bitmap that can be modified.
	 */ attrmask [ 0 ] = bmval [ 0 ] ; attrmask [ 1 ] = bmval [ 1 ] ; attrmask [ 2 ] = bmval [ 2 ] ; args. rdattr_err = 0 ; if ( exp -> ex_fslocs. migrated ) { status = fattr_handle_absent_fs ( & attrmask [ 0 ], & attrmask [ 1 ], & attrmask [ 2 ], & args. rdattr_err ) ; if ( status ) goto out ; } args. size = 0 ; if ( attrmask [ 0 ] & ( FATTR4_WORD0_CHANGE | FATTR4_WORD0_SIZE ) ) { status = nfsd4_deleg_getattr_conflict ( rqstp, d_inode ( dentry ), & file_modified, & size ) ; if ( status ) goto out ; } err = vfs_getattr ( & path, & args. stat, STATX_BASIC_STATS | STATX_BTIME | STATX_CHANGE_COOKIE, AT_"
472,<S2SV_ModStart> ( unsigned long ) bmval [ 1 ] & NFSD_WRITEONLY_ATTRS_WORD0 ) ; <S2SV_ModEnd>,0,"<S2SV_ModStart> ; args. acl = NULL ; /*
	 * Make a local copy of the attribute bitmap that can be modified.
	 */ attrmask [ 0 ] = bmval [ 0 ] ; attrmask [ 1 ] = bmval [ 1 ] ; attrmask [ 2 ] = bmval [ 2 ] ; args. rdattr_err = 0 ; if ( exp -> ex_fslocs. migrated ) { status = fattr_handle_absent_fs ( & attrmask [ 0 ], & attrmask [ 1 ], & attrmask [ 2 ], & args. rdattr_err ) ; if ( status ) goto out ; } args. size = 0 ; if ( attrmask [ 0 ] & ( FATTR4_WORD0_CHANGE | FATTR4_WORD0_SIZE ) ) { status = nfsd4_deleg_getattr_conflict ( rqstp, d_inode ( dentry ), & file_modified, & size ) ; if ( status ) goto out ; } err = vfs_getattr ( & path, & args. stat, STATX_BASIC_STATS | STATX_BTIME | STATX_CHANGE_COOKIE, AT_"
473,<S2SV_ModStart> ( unsigned long ) bmval [ 0 ] & NFSD_WRITEONLY_ATTRS_WORD0 ) ; <S2SV_ModEnd>,0,"<S2SV_ModStart> ; args. acl = NULL ; /*
	 * Make a local copy of the attribute bitmap that can be modified.
	 */ attrmask [ 0 ] = bmval [ 0 ] ; attrmask [ 1 ] = bmval [ 1 ] ; attrmask [ 2 ] = bmval [ 2 ] ; args. rdattr_err = 0 ; if ( exp -> ex_fslocs. migrated ) { status = fattr_handle_absent_fs ( & attrmask [ 0 ], & attrmask [ 1 ], & attrmask [ 2 ], & args. rdattr_err ) ; if ( status ) goto out ; } args. size = 0 ; if ( attrmask [ 0 ] & ( FATTR4_WORD0_CHANGE | FATTR4_WORD0_SIZE ) ) { status = nfsd4_deleg_getattr_conflict ( rqstp, d_inode ( dentry ), & file_modified, & size ) ; if ( status ) goto out ; } err = vfs_getattr ( & path, & args. stat, STATX_BASIC_STATS | STATX_BTIME | STATX_CHANGE_COOKIE, AT_"
